shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,stop_id,travel_time
27.1,48.45848679,-123.3329736,55,,
27.1,48.45822815,-123.3329822,56,100811,60
27.1,48.4573746,-123.3330106,57,,
27.1,48.4569244,-123.3330254,58,,
27.1,48.456208,-123.3330455,59,,
27.1,48.4559814,-123.3330381,60,,
27.1,48.45584096,-123.3330419,61,100781,45
27.1,48.4550721,-123.3330624,62,,
27.1,48.4543009,-123.3330559,63,,
27.1,48.45292425,-123.3330759,64,100727,60
27.1,48.45281979,-123.3330774,65,,
27.1,48.4505623,-123.3331373,66,,
27.1,48.45007303,-123.3331479,67,100685,60
27.1,48.44968432,-123.3331564,68,,
27.1,48.44814949,-123.3331897,69,,
27.1,48.44719305,-123.333231,70,100636,60
27.1,48.44702795,-123.3332381,71,,
27.1,48.44568479,-123.333295,72,,
27.1,48.44509237,-123.3333155,73,100590,45
27.1,48.4448854,-123.3333226,74,,
27.1,48.44370973,-123.3333632,75,,
27.1,48.4419917,-123.3334318,76,,
27.1,48.44170441,-123.3334463,77,100531,60
27.1,48.4399922,-123.3335324,78,,
27.1,48.4380255,-123.3336096,79,,
27.1,48.43755878,-123.3336222,80,100461,60
27.1,48.43605,-123.333663,81,,
27.1,48.43547667,-123.3336924,82,100433,30
27.1,48.43535912,-123.3336984,83,,
27.1,48.43531419,-123.3337007,84,,
27.1,48.4339416,-123.3337711,85,,
27.1,48.4334866,-123.3337535,86,,
27.1,48.433186,-123.3336693,87,,
27.1,48.43277964,-123.3333697,88,100403,45
27.1,48.432472,-123.3331428,89,,
27.1,48.4321953,-123.3329694,90,,
27.1,48.43169659,-123.3328653,91,,
27.1,48.4310781,-123.3329407,92,,
27.1,48.4307899,-123.3330285,93,,
27.1,48.430515,-123.3332491,94,,
27.1,48.43025479,-123.3336227,95,,
27.1,48.42966609,-123.3351389,96,,
27.1,48.42942769,-123.335804,97,,
27.1,48.42938281,-123.3359378,98,100330,90
27.1,48.4293354,-123.3360791,99,,
27.1,48.42886353,-123.3373921,100,,
27.1,48.42840239,-123.3386752,101,,
27.1,48.42823898,-123.3391471,102,,
27.1,48.42782292,-123.3403484,103,,
27.1,48.42756661,-123.3410884,104,,
27.1,48.4275354,-123.3411786,105,100258,60
27.1,48.42748159,-123.3413339,106,,
27.1,48.42745553,-123.3414109,107,,
27.1,48.42742816,-123.3414917,108,,
27.1,48.4272692,-123.3419611,109,,
27.1,48.42712739,-123.3423118,110,,
27.1,48.42690559,-123.342922,111,,
27.1,48.4267832,-123.3436872,112,,
27.1,48.4268357,-123.345348,113,,
27.1,48.42686125,-123.3458683,114,100209,60
27.1,48.4269185,-123.347034,115,,
27.1,48.42692159,-123.3471579,116,,
27.1,48.4270697,-123.3498307,117,,
27.1,48.42705223,-123.350036,118,100169,45
27.1,48.4270209,-123.3504042,119,,
27.1,48.4270629,-123.3517201,120,,
27.1,48.4271486,-123.3532737,121,,
27.1,48.42718174,-123.3538398,122,100150,45
27.1,48.4273185,-123.356176,123,,
27.1,48.42748094,-123.3586481,124,100129,60
27.1,48.42748828,-123.3587599,125,,
27.1,48.4275033,-123.3589885,126,,
27.1,48.42761929,-123.3604568,127,,
27.1,48.4277232,-123.3616249,128,,
27.1,48.42781662,-123.3624709,129,100084,60
27.1,48.4280376,-123.364472,130,,
27.1,48.4271771,-123.3646805,131,,
27.1,48.42628181,-123.364872,132,,
27.1,48.42543929,-123.3650809,133,,
27.1,48.42494285,-123.3652404,134,100034,120
27.1,48.424652,-123.3653339,135,,
27.1,48.42394859,-123.3655147,136,,
27.1,48.4237981,-123.3655568,137,,
27.1,48.42325899,-123.3657083,138,,
27.1,48.42302439,-123.3657794,139,,
27.1,48.4222049,-123.3660072,140,,
27.1,48.42211813,-123.3654233,141,100017,60
27.1,48.42201,-123.3646958,142,,
27.1,48.4219241,-123.3643256,143,,
27.1,48.4217922,-123.3640635,144,104111,30
27.2,48.42112659,-123.3630829,0,100024,0
27.2,48.42092639,-123.3632277,1,,
27.2,48.4205279,-123.3638475,2,,
27.2,48.4202411,-123.3641532,3,,
27.2,48.4200531,-123.3643536,4,,
27.2,48.41987339,-123.3645451,5,,
27.2,48.41996779,-123.3650188,6,,
27.2,48.4202289,-123.366329,7,,
27.2,48.42190214,-123.3660565,8,100010,90
27.2,48.4222049,-123.3660072,9,,
27.2,48.42302439,-123.3657794,10,,
27.2,48.42325899,-123.3657083,11,,
27.2,48.4237981,-123.3655568,12,,
27.2,48.42394859,-123.3655147,13,,
27.2,48.42437742,-123.3654045,14,100032,60
27.2,48.424652,-123.3653339,15,,
27.2,48.42543929,-123.3650809,16,,
27.2,48.42628181,-123.364872,17,,
27.2,48.4271771,-123.3646805,18,,
27.2,48.42709397,-123.3639496,19,100063,120
27.2,48.42685379,-123.361838,20,,
27.2,48.42679065,-123.3612344,21,100079,60
27.2,48.42656369,-123.3590652,22,,
27.2,48.42653173,-123.3587659,23,,
27.2,48.42651305,-123.3585911,24,100093,60
27.2,48.42626949,-123.3563116,25,,
27.2,48.42622225,-123.3558863,26,100125,60
27.2,48.4259519,-123.3534527,27,,
27.2,48.42587639,-123.3527212,28,100143,90
27.2,48.4256698,-123.35072,29,,
27.2,48.42564065,-123.3502158,30,100159,60
27.2,48.42550418,-123.347856,31,100181,60
27.2,48.4254742,-123.3473376,32,,
27.2,48.4254257,-123.3461962,33,,
27.2,48.4254477,-123.3454555,34,,
27.2,48.4254671,-123.3449816,35,100211,45
27.2,48.42549469,-123.3443074,36,,
27.2,48.42554619,-123.3439901,37,,
27.2,48.4256323,-123.3437532,38,,
27.2,48.42576199,-123.3434585,39,,
27.2,48.42610449,-123.3429846,40,,
27.2,48.42626999,-123.3428592,41,,
27.2,48.42673281,-123.3426147,42,,
27.2,48.4272692,-123.3419611,43,,
27.2,48.42742816,-123.3414917,44,,
27.2,48.42745553,-123.3414109,45,,
27.2,48.42748159,-123.3413339,46,,
27.2,48.42756661,-123.3410884,47,,
27.2,48.42761513,-123.3409484,48,100265,60
27.2,48.42782292,-123.3403484,49,,
27.2,48.42823898,-123.3391471,50,,
27.2,48.42840239,-123.3386752,51,,
27.2,48.42886353,-123.3373921,52,,
27.2,48.42913453,-123.336638,53,100321,60
27.2,48.4293354,-123.3360791,54,,
27.2,48.42942769,-123.335804,55,,
27.2,48.42966609,-123.3351389,56,,
27.2,48.43025479,-123.3336227,57,,
27.2,48.430515,-123.3332491,58,,
27.2,48.4307899,-123.3330285,59,,
27.2,48.4310781,-123.3329407,60,,
27.2,48.43169659,-123.3328653,61,,
27.2,48.4321953,-123.3329694,62,,
27.2,48.432472,-123.3331428,63,,
27.2,48.43277578,-123.3333668,64,100411,90
27.2,48.433186,-123.3336693,65,,
27.2,48.4334866,-123.3337535,66,,
27.2,48.4339416,-123.3337711,67,,
27.2,48.43531419,-123.3337007,68,,
27.2,48.43535912,-123.3336984,69,,
27.2,48.43605,-123.333663,70,,
27.2,48.43648322,-123.3336513,71,100450,60
27.2,48.4380255,-123.3336096,72,,
27.2,48.4385213,-123.3335901,73,100485,30
27.2,48.4399922,-123.3335324,74,,
27.2,48.4419917,-123.3334318,75,,
27.2,48.44223471,-123.3334221,76,100549,60
27.2,48.44370973,-123.3333632,77,,
27.2,48.44398037,-123.3333539,78,100577,30
27.2,48.4448854,-123.3333226,79,,
27.2,48.44568479,-123.333295,80,,
27.2,48.44618653,-123.3332738,81,100615,60
27.2,48.44702795,-123.3332381,82,,
27.2,48.44814949,-123.3331897,83,,
27.2,48.44842381,-123.3331838,84,100656,60
27.2,48.44968432,-123.3331564,85,,
27.2,48.4505623,-123.3331373,86,,
27.2,48.45087903,-123.3331289,87,100697,45
27.2,48.45281979,-123.3330774,88,,
27.2,48.45308746,-123.3330735,89,100731,60
27.2,48.4543009,-123.3330559,90,,
27.2,48.45474762,-123.3330597,91,100761,45
27.2,48.4550721,-123.3330624,92,,
27.2,48.4559814,-123.3330381,93,,
27.2,48.456208,-123.3330455,94,,
27.2,48.4569244,-123.3330254,95,,
27.2,48.45721145,-123.333016,96,100798,60
27.2,48.4573746,-123.3330106,97,,
27.2,48.45848679,-123.3329736,98,,
27.2,48.45881418,-123.3329723,99,100829,30
27.2,48.45920006,-123.3329707,100,,
27.2,48.4603181,-123.3329662,101,,
27.2,48.46126839,-123.3329584,102,,
27.2,48.46157247,-123.3329417,103,100888,60
27.2,48.4622194,-123.3329061,104,,
27.2,48.4629237,-123.3328718,105,,
27.2,48.4636339,-123.3328533,106,,
27.2,48.4641466,-123.3328378,107,,
27.2,48.46474505,-123.332827,108,100933,90
27.2,48.46499209,-123.3328225,109,,
27.2,48.4663707,-123.3327785,110,,
27.2,48.467194,-123.3327645,111,100970,45
27.2,48.4677408,-123.3327552,112,,
27.2,48.4685924,-123.3327341,113,,
27.2,48.46862911,-123.3327339,114,,
27.2,48.4686718,-123.3327337,115,,
27.2,48.46931927,-123.3327155,116,100994,60
27.2,48.47257549,-123.332624,117,,
27.2,48.4729224,-123.3326112,118,,
27.2,48.472892,-123.3312258,119,,
27.2,48.47289354,-123.3308695,120,101041,120
27.2,48.47289729,-123.3300032,121,,
27.2,48.47288059,-123.327623,122,,
27.2,48.47287769,-123.326544,123,,
27.2,48.47287804,-123.3263132,124,101065,60
27.2,48.4728798,-123.3251257,125,,
27.2,48.47323299,-123.3251489,126,,
27.2,48.47322971,-123.3247471,127,101078,30
27.2,48.47321489,-123.3229349,128,,
27.2,48.47320381,-123.3209057,129,101099,45
27.2,48.47320295,-123.3207476,130,,
27.2,48.47320165,-123.3204464,131,,
27.2,48.47314496,-123.3202376,132,,
27.2,48.47305939,-123.3200628,133,,
27.2,48.47292544,-123.3199367,134,,
27.2,48.47246932,-123.3197654,135,,
27.2,48.47232142,-123.3196225,136,,
27.2,48.47222462,-123.3194322,137,,
27.2,48.47218171,-123.3191618,138,,
27.2,48.47219631,-123.3185626,139,,
27.2,48.47222691,-123.31741,140,,
27.2,48.47223186,-123.3172235,141,101110,45
27.2,48.4722628,-123.3161305,142,,
27.2,48.4721549,-123.3157868,143,,
27.2,48.47235391,-123.3155621,144,,
27.2,48.47257543,-123.3153096,145,101129,45
27.2,48.47392541,-123.3137709,146,,
27.2,48.47455969,-123.3130502,147,101174,60
27.2,48.4746599,-123.3129363,148,,
27.2,48.4753397,-123.3121476,149,,
27.2,48.4757593,-123.3116608,150,,
27.2,48.4760081,-123.3113725,151,,
27.2,48.47621774,-123.311127,152,101224,45
27.2,48.4763742,-123.3109437,153,,
27.2,48.47662988,-123.3106457,154,,
27.2,48.4770968,-123.3101016,155,,
27.2,48.47728482,-123.309881,156,101256,30
27.2,48.4774109,-123.309733,157,,
27.2,48.47881667,-123.3080832,158,,
27.2,48.47911699,-123.3077307,159,,
27.2,48.47929126,-123.3075358,160,101294,60
27.2,48.47947209,-123.3073335,161,,
27.2,48.47997443,-123.3067849,162,,
27.2,48.4806022,-123.3060993,163,,
27.2,48.4812636,-123.3053321,164,,
27.2,48.48143987,-123.3051453,165,101332,45
27.2,48.4819265,-123.3046296,166,,
27.2,48.48342366,-123.3055546,167,101349,45
27.2,48.48359393,-123.3056598,168,,
27.2,48.48370242,-123.3057414,169,,
27.2,48.48487763,-123.306566,170,,
27.2,48.48519151,-123.3077126,171,101359,60
27.2,48.48530699,-123.3081344,172,,
27.2,48.48648269,-123.3077364,173,,
27.2,48.4867082,-123.3076575,174,101390,30
27.2,48.48745809,-123.3073949,175,,
27.2,48.48841952,-123.3070583,176,101422,45
27.2,48.48842125,-123.3070577,177,,
27.2,48.488534,-123.3070182,178,,
27.2,48.48872629,-123.3070275,179,,
27.2,48.48888379,-123.3071198,180,,
27.2,48.48894899,-123.3072553,181,,
27.2,48.4889914,-123.3073434,182,,
27.2,48.48916114,-123.307882,183,,
27.2,48.489165,-123.3078942,184,,
27.2,48.48922999,-123.308158,185,,
27.2,48.48930512,-123.308463,186,,
27.2,48.48934389,-123.3086204,187,101431,30
27.2,48.4896305,-123.3096589,188,,
27.2,48.4898424,-123.3104268,189,,
27.2,48.49022305,-123.3118304,190,101426,45
27.2,48.4902682,-123.3119969,191,,
27.2,48.4904567,-123.312709,192,,
27.2,48.49062209,-123.3133387,193,,
27.2,48.4907441,-123.3138033,194,,
27.2,48.4908338,-123.31414,195,,
27.2,48.49107424,-123.3150272,196,101420,45
27.2,48.4911342,-123.3152484,197,,
27.2,48.49131175,-123.3159339,198,,
27.2,48.491477,-123.316572,199,,
27.2,48.49097173,-123.3168731,200,101405,30
27.2,48.4908303,-123.3169574,201,,
27.2,48.4902404,-123.3173084,202,,
27.2,48.48969931,-123.3176326,203,,
27.2,48.4895254,-123.3177368,204,,
27.2,48.48927829,-123.3175954,205,,
27.2,48.4891492,-123.3178392,206,,
27.2,48.488865,-123.3181188,207,,
27.2,48.48878359,-123.3181663,208,101357,45
12.1,48.46571183,-123.3085776,0,100858,0
12.1,48.46570663,-123.3087299,1,,
12.1,48.46578784,-123.3088582,2,,
12.1,48.46582413,-123.3089511,3,,
12.1,48.46638976,-123.3082844,4,,
12.1,48.46651809,-123.3081339,5,,
12.1,48.46684158,-123.3077385,6,,
12.1,48.46683801,-123.307668,7,,
12.1,48.4668627,-123.3075941,8,,
12.1,48.46688426,-123.3075602,9,,
12.1,48.46691293,-123.3075497,10,,
12.1,48.46695581,-123.3075657,11,,
12.1,48.46698563,-123.3075951,12,,
12.1,48.46735799,-123.3071323,13,,
12.1,48.46807796,-123.3062637,14,,
12.1,48.46812968,-123.3062405,15,,
12.1,48.46826105,-123.3060872,16,,
12.1,48.46830866,-123.3060314,17,,
12.1,48.46855009,-123.305748,18,,
12.1,48.4692287,-123.3049516,19,,
12.1,48.46939182,-123.304758,20,101157,90
12.1,48.4701697,-123.303835,21,,
12.1,48.47039361,-123.3035531,22,,
12.1,48.4707202,-123.3031418,23,,
12.1,48.4708871,-123.3031346,24,101951,30
12.1,48.47195699,-123.3030887,25,,
12.1,48.4726188,-123.3031577,26,,
12.1,48.47291874,-123.3032396,27,,
12.1,48.473032,-123.3032705,28,,
12.1,48.47329699,-123.3034769,29,,
12.1,48.47335932,-123.3035212,30,,
12.1,48.47377579,-123.3038171,31,101247,45
12.1,48.474006,-123.3039807,32,,
12.1,48.47408339,-123.3040029,33,,
12.1,48.4746355,-123.3041609,34,,
12.1,48.47479401,-123.3043134,35,,
12.1,48.474825,-123.3043432,36,,
12.1,48.47525379,-123.3049995,37,,
12.1,48.47554315,-123.3052766,38,,
12.1,48.4756679,-123.305396,39,,
12.1,48.47586848,-123.3055309,40,,
12.1,48.4760486,-123.3056521,41,,
12.1,48.47641299,-123.3058971,42,,
12.1,48.477023,-123.3063074,43,,
12.1,48.47733078,-123.3064333,44,,
12.1,48.4775982,-123.3065426,45,101278,60
12.1,48.4783883,-123.3068658,46,,
12.1,48.47866848,-123.3069804,47,,
12.1,48.47890222,-123.307076,48,,
12.1,48.47892749,-123.3070863,49,,
12.1,48.47911699,-123.3077307,50,,
12.1,48.47932689,-123.3084485,51,101290,30
12.1,48.4794853,-123.3089903,52,,
12.1,48.47991973,-123.3106176,53,,
12.1,48.4800461,-123.311091,54,,
12.1,48.48018739,-123.3116203,55,,
12.1,48.48035733,-123.3122569,56,,
12.1,48.48049479,-123.3127719,57,,
12.1,48.4807476,-123.3137395,58,101282,60
12.1,48.48080429,-123.3139565,59,,
12.1,48.4815658,-123.3167506,60,101277,60
12.1,48.4816146,-123.3169297,61,,
12.1,48.48178029,-123.3175282,62,,
12.1,48.48291709,-123.3217231,63,,
12.1,48.48269575,-123.3218503,64,101265,60
12.1,48.4819474,-123.3222806,65,,
12.1,48.48180714,-123.3223702,66,,
12.1,48.4814,-123.3226301,67,101238,30
12.1,48.4809073,-123.3229447,68,,
12.1,48.48136779,-123.3246477,69,,
12.1,48.48157049,-123.3253928,70,,
12.1,48.48182894,-123.3263909,71,,
12.1,48.48200779,-123.3270817,72,,
12.1,48.48207308,-123.3273339,73,,
12.1,48.48217368,-123.3276945,74,101222,60
12.1,48.4822072,-123.3278147,75,,
12.1,48.48289079,-123.3302656,76,101218,30
12.1,48.4829118,-123.3303409,77,,
12.1,48.48330719,-123.3317586,78,,
12.1,48.4836482,-123.3330159,79,,
12.1,48.483837,-123.3337105,80,,
12.1,48.48400086,-123.3343241,81,101219,60
12.1,48.48436658,-123.3356935,82,,
12.1,48.48434083,-123.3359246,83,,
12.1,48.48411928,-123.3368693,84,,
12.1,48.48411479,-123.3370492,85,,
12.1,48.48410448,-123.3377158,86,,
12.1,48.4841354,-123.3393406,87,,
12.1,48.48384669,-123.3392285,88,,
12.1,48.48381514,-123.3392265,89,,
12.1,48.48356089,-123.3392101,90,101181,60
12.1,48.4826707,-123.3391529,91,,
12.1,48.48209208,-123.3392992,92,,
12.1,48.48054878,-123.3396894,93,,
12.1,48.48033379,-123.3397438,94,,
12.1,48.48009099,-123.3398096,95,101122,90
12.1,48.47967369,-123.3399228,96,,
12.1,48.4795653,-123.3399168,97,,
12.1,48.4794482,-123.3398477,98,,
12.1,48.47693689,-123.3375916,99,,
12.1,48.4766467,-123.3371893,100,101070,60
12.1,48.4765071,-123.3369958,101,,
12.1,48.47645983,-123.3369386,102,,
12.1,48.4759112,-123.336275,103,,
12.1,48.4756162,-123.3359182,104,,
12.1,48.47529162,-123.3355321,105,,
12.1,48.4751653,-123.3353818,106,,
12.1,48.4750783,-123.3353259,107,,
12.1,48.47486813,-123.3351999,108,101049,60
12.1,48.47419469,-123.3347963,109,,
12.1,48.47363709,-123.3344968,110,,
12.1,48.47335859,-123.3344302,111,,
12.1,48.4730738,-123.3344368,112,,
12.1,48.4716743,-123.3348669,113,,
12.1,48.4713787,-123.3348768,114,101003,60
12.1,48.4708748,-123.3348107,115,,
12.1,48.4705551,-123.3348625,116,,
12.1,48.46950202,-123.3351203,117,,
12.1,48.46869169,-123.3353187,118,,
12.1,48.46864815,-123.3353306,119,,
12.1,48.46859769,-123.3353443,120,,
12.1,48.46859665,-123.3348258,121,100971,90
12.1,48.4685924,-123.3327341,122,,
12.1,48.46802789,-123.3327481,123,100980,30
12.1,48.4677408,-123.3327552,124,,
12.1,48.46774949,-123.3339984,125,,
12.1,48.46776353,-123.3349597,126,100965,30
12.2,48.4677719,-123.3355327,0,100965,0
12.2,48.46859769,-123.3353443,1,,
12.2,48.46864815,-123.3353306,2,,
12.2,48.46869169,-123.3353187,3,,
12.2,48.46950202,-123.3351203,4,,
12.2,48.4705551,-123.3348625,5,,
12.2,48.4708748,-123.3348107,6,,
12.2,48.47124613,-123.3348594,7,101006,60
12.2,48.4713787,-123.3348768,8,,
12.2,48.4716743,-123.3348669,9,,
12.2,48.4730738,-123.3344368,10,,
12.2,48.47335859,-123.3344302,11,,
12.2,48.47363709,-123.3344968,12,,
12.2,48.47419469,-123.3347963,13,,
12.2,48.4750783,-123.3353259,14,,
12.2,48.4751653,-123.3353818,15,,
12.2,48.47529162,-123.3355321,16,,
12.2,48.47532293,-123.3355693,17,101060,60
12.2,48.4756162,-123.3359182,18,,
12.2,48.4759112,-123.336275,19,,
12.2,48.47645983,-123.3369386,20,,
12.2,48.4765071,-123.3369958,21,,
12.2,48.47667316,-123.337226,22,101072,30
12.2,48.47693689,-123.3375916,23,,
12.2,48.4794482,-123.3398477,24,,
12.2,48.4795653,-123.3399168,25,,
12.2,48.47967369,-123.3399228,26,,
12.2,48.48033379,-123.3397438,27,,
12.2,48.48054878,-123.3396894,28,,
12.2,48.48082674,-123.3396192,29,101131,60
12.2,48.48209208,-123.3392992,30,,
12.2,48.4826707,-123.3391529,31,,
12.2,48.48375631,-123.3392227,32,101187,45
12.2,48.48381514,-123.3392265,33,,
12.2,48.48384669,-123.3392285,34,,
12.2,48.4841354,-123.3393406,35,,
12.2,48.48410448,-123.3377158,36,,
12.2,48.48411479,-123.3370492,37,,
12.2,48.48411928,-123.3368693,38,,
12.2,48.48421352,-123.3364674,39,101207,45
12.2,48.48434083,-123.3359246,40,,
12.2,48.48436658,-123.3356935,41,,
12.2,48.483837,-123.3337105,42,,
12.2,48.4836482,-123.3330159,43,,
12.2,48.48330719,-123.3317586,44,,
12.2,48.4829118,-123.3303409,45,,
12.2,48.48288833,-123.3302567,46,101212,60
12.2,48.48217368,-123.3276945,47,,
12.2,48.48207308,-123.3273339,48,,
12.2,48.48200779,-123.3270817,49,,
12.2,48.48197521,-123.3269558,50,101213,45
12.2,48.48182894,-123.3263909,51,,
12.2,48.48157049,-123.3253928,52,,
12.2,48.48136779,-123.3246477,53,,
12.2,48.4809073,-123.3229447,54,,
12.2,48.48160653,-123.3224983,55,101236,60
12.2,48.48180714,-123.3223702,56,,
12.2,48.4819474,-123.3222806,57,,
12.2,48.48291709,-123.3217231,58,,
12.2,48.4827987,-123.3212862,59,101267,30
12.2,48.48178029,-123.3175282,60,,
12.2,48.48168255,-123.3171751,61,101272,45
12.2,48.4816146,-123.3169297,62,,
12.2,48.48080429,-123.3139565,63,,
12.2,48.48049479,-123.3127719,64,,
12.2,48.48045064,-123.3126065,65,101280,60
12.2,48.48035733,-123.3122569,66,,
12.2,48.48018739,-123.3116203,67,,
12.2,48.4800461,-123.311091,68,,
12.2,48.47991973,-123.3106176,69,,
12.2,48.47952349,-123.3091333,70,101288,45
12.2,48.4794853,-123.3089903,71,,
12.2,48.47911699,-123.3077307,72,,
12.2,48.47892749,-123.3070863,73,,
12.2,48.47890222,-123.307076,74,,
12.2,48.47866848,-123.3069804,75,,
12.2,48.4783883,-123.3068658,76,,
12.2,48.47733078,-123.3064333,77,,
12.2,48.477023,-123.3063074,78,,
12.2,48.47683433,-123.3061805,79,101271,60
12.2,48.47641299,-123.3058971,80,,
12.2,48.4760486,-123.3056521,81,,
12.2,48.47586848,-123.3055309,82,,
12.2,48.4756679,-123.305396,83,,
12.2,48.47554315,-123.3052766,84,,
12.2,48.47525379,-123.3049995,85,,
12.2,48.474825,-123.3043432,86,,
12.2,48.47479401,-123.3043134,87,,
12.2,48.4746355,-123.3041609,88,,
12.2,48.47408339,-123.3040029,89,,
12.2,48.474006,-123.3039807,90,,
12.2,48.47376392,-123.3038087,91,101244,90
12.2,48.47335932,-123.3035212,92,,
12.2,48.47329699,-123.3034769,93,,
12.2,48.473032,-123.3032705,94,,
12.2,48.47291874,-123.3032396,95,,
12.2,48.4726188,-123.3031577,96,,
12.2,48.47195699,-123.3030887,97,,
12.2,48.47082158,-123.3031375,98,101949,60
12.2,48.4707202,-123.3031418,99,,
12.2,48.47039361,-123.3035531,100,,
12.2,48.4701697,-123.303835,101,,
12.2,48.4692287,-123.3049516,102,,
12.2,48.46901112,-123.305207,103,101154,30
12.2,48.46855009,-123.305748,104,,
12.2,48.46830866,-123.3060314,105,,
12.2,48.46826105,-123.3060872,106,,
12.2,48.46812968,-123.3062405,107,,
12.2,48.46809977,-123.3063057,108,,
12.2,48.467018,-123.307643,109,,
12.2,48.46702165,-123.307705,110,,
12.2,48.46701309,-123.3077468,111,,
12.2,48.46697831,-123.3077976,112,,
12.2,48.46693309,-123.3078184,113,,
12.2,48.46688077,-123.3078001,114,,
12.2,48.4664234,-123.3083662,115,,
12.2,48.46638976,-123.3082844,116,,
12.2,48.46631449,-123.3083261,117,,
12.2,48.46621988,-123.3083125,118,,
12.2,48.46617639,-123.3082417,119,,
12.2,48.46608425,-123.3081834,120,,
12.2,48.46601653,-123.3082318,121,,
12.2,48.46596233,-123.3082714,122,,
12.2,48.46582201,-123.3084193,123,,
12.2,48.46576692,-123.3084984,124,100858,60
